Account_Name,Current_Tier_v1,Previous_Tier_v1,Account_Display_Name,Current_Tier_v2,Previous_Tier_v2,Composite_Score,Revenue_Current,Revenue_Lifetime,Tickets_Current,Years_Loyalty,Current_Tier_v1_mapped,Tier_Changed,AccountId,tier_v3
20237,NIL,NIL,Steppasix,Nil,Nil,,4.7,4.7,6,1,Nil,FALSE,20237,Nil
17351,NIL,NIL,Dr Morgan Maths Tutor,Nil,Nil,,4.67,4.67,4,1,Nil,FALSE,17351,Nil
19222,NIL,NIL,Make with Lee,Nil,Nil,,4.67,4.67,4,1,Nil,FALSE,19222,Nil
19436,NIL,NIL,BJA Midland Area Judo,Nil,Nil,,4.67,4.67,8,1,Nil,FALSE,19436,Nil
15112,Tier 1,NIL,Sound HER Out,Tier 5,Nil,96.65,4.67,4.67,14,1,Tier 5,FALSE,15112,Tier 5
19264,Tier 1,NIL,Katie Taylor,Tier 5,Nil,96.68,4.58,4.58,14,1,Tier 5,FALSE,19264,Tier 5
14617,Tier 1,NIL,N Moulden,Tier 5,Nil,96.29,4.53,7.3,10,1,Tier 5,FALSE,14617,Tier 5
20052,NIL,NIL,Michelle Clegg,Nil,Nil,,4.5,4.5,3,1,Nil,FALSE,20052,Nil
12028,Tier 1,Tier 1,Mango Meadow ,Tier 5,Tier 5,91.62,4.5,17.29,12,2,Tier 5,FALSE,12028,Tier 5
15314,NIL,NIL,Gwastad Bach,Nil,Nil,,4.38,4.38,7,1,Nil,FALSE,15314,Nil
16812,Tier 1,NIL,JRC Jewish Events,Tier 5,Nil,96.75,4.38,4.38,30,1,Tier 5,FALSE,16812,Tier 5
8168,Tier 3,Tier 3,Ways Around The Bay,Tier 5,Tier 5,85.36,4.38,34.17,192,4,Tier 4,TRUE,8168,Tier 5
19491,NIL,NIL,FantasySocial,Nil,Nil,,4.33,4.33,8,1,Nil,FALSE,19491,Nil
20085,NIL,NIL,Eildon Singers,Nil,Nil,,4.33,4.33,8,1,Nil,FALSE,20085,Nil
5664,NIL,NIL,Millfield School,Nil,Nil,,4.33,4.33,8,1,Nil,FALSE,5664,Nil
12732,Tier 1,Tier 1,Press Gangers,Tier 5,Tier 5,91.15,4.33,10.83,10,3,Tier 5,FALSE,12732,Tier 5
13316,Tier 1,Tier 1,FLARE,Tier 5,Free,94.28,4.33,4.33,13,2,Tier 5,FALSE,13316,Tier 5
17111,Tier 1,NIL,Sarah Hartley,Tier 5,Nil,96.82,4.33,4.33,13,1,Tier 5,FALSE,17111,Tier 5
17694,Tier 1,NIL,The Limes,Tier 5,Nil,96.82,4.33,4.33,13,1,Tier 5,FALSE,17694,Tier 5
16084,NIL,NIL,Katana Squadron,Nil,Nil,,4.29,4.29,7,1,Nil,FALSE,16084,Nil
9844,Tier 3,Tier 3,Coach Core Foundation,Tier 5,Free,91,4.29,4.29,244,4,Tier 4,TRUE,9844,Tier 5
13135,Tier 2,Tier 1,Shire Brook Valley,Tier 5,Tier 5,93.48,4.17,9.58,114,2,Tier 5,FALSE,13135,Tier 5
14140,NIL,NIL,Helen Bailey,Nil,Nil,,4.12,19.73,3,1,Nil,FALSE,14140,Nil
16550,NIL,NIL,Nick Bagnall,Nil,Nil,,4.12,4.12,3,1,Nil,FALSE,16550,Nil
8276,NIL,Tier 1,Roughley Speaking,Nil,Tier 5,,4.12,8.04,9,1,Nil,FALSE,8276,Nil
6256,Tier 2,Tier 2,St Stephen-by-Saltash Parish Church,Tier 5,Tier 5,77.82,4.12,132.63,15,3,Tier 5,FALSE,6256,Tier 5
12416,NIL,Tier 1,Knaresborough Town AFC,Nil,Tier 5,,4.08,18.79,3,2,Nil,FALSE,12416,Nil
17884,NIL,NIL,Prick Up Your Ears CIC,Nil,Nil,,4.08,4.08,1,1,Nil,FALSE,17884,Nil
10316,NIL,Tier 2,The History Bureau,Nil,Tier 5,,4.04,35.07,9,2,Nil,FALSE,10316,Nil
19279,NIL,NIL,Cathy Ballard,Nil,Nil,,4.04,4.04,4,1,Nil,FALSE,19279,Nil
11042,Tier 4,Tier 3,Northern Information Goveranance Forum,Tier 5,Tier 5,91.34,4.04,10.31,482,3,Tier 3,TRUE,11042,Tier 5
14156,NIL,Tier 2,St Barnabas Ealing PCC,Nil,Tier 5,,4,34.29,6,2,Nil,FALSE,14156,Nil
5507,NIL,NIL,St Thomas' PTA,Nil,Nil,,4,143.63,0,4,Nil,FALSE,5507,Nil
15350,Tier 1,NIL,Danielle Lowri,Tier 5,Nil,96.97,4,4,12,1,Tier 5,FALSE,15350,Tier 5
18745,Tier 2,NIL,Insightful Life,Tier 5,Nil,97,3.97,3.97,41,1,Tier 5,FALSE,18745,Tier 5
3546,Tier 4,Tier 4,Road Farm Countryways CIC,Tier 5,Tier 5,75.4,3.96,123.87,582,6,Tier 3,TRUE,3546,Tier 5
9406,Tier 3,Tier 3,The Rock,Tier 5,Tier 5,88.16,3.96,25.87,141,3,Tier 4,TRUE,9406,Tier 5
15158,NIL,NIL,Voice Work,Nil,Nil,,3.88,3.88,1,1,Nil,FALSE,15158,Nil
16612,NIL,NIL,Bolton Deaf Society,Nil,Nil,,3.83,3.83,4,1,Nil,FALSE,16612,Nil
19314,NIL,NIL,The Foundation Studio,Nil,Nil,,3.83,3.83,4,1,Nil,FALSE,19314,Nil
17521,NIL,NIL,PNC HR LTD,Nil,Nil,,3.79,3.79,7,1,Nil,FALSE,17521,Nil
14067,NIL,Tier 2,SHSK 2025 Year 11 Prom,Nil,Tier 5,,3.75,60,6,1,Nil,FALSE,14067,Nil
19175,NIL,NIL,Naomi Louise Rae,Nil,Nil,,3.75,3.75,5,1,Nil,FALSE,19175,Nil
7473,NIL,Tier 1,Dinner at the Roundhouse,Nil,Tier 5,,3.75,21.88,6,3,Nil,FALSE,7473,Nil
12403,Tier 1,Tier 2,Integrating Health,Tier 5,Tier 5,91.86,3.75,8.12,28,3,Tier 5,FALSE,12403,Tier 5
20018,Tier 1,NIL,Chloe Madden,Tier 5,Nil,97.08,3.75,3.75,18,1,Tier 5,FALSE,20018,Tier 5
10342,Tier 2,Tier 1,Deep Cabaret,Tier 5,Tier 5,87,3.71,47.67,11,2,Tier 5,FALSE,10342,Tier 5
16643,Tier 1,NIL,Gor,Tier 5,Nil,97.15,3.67,3.67,11,1,Tier 5,FALSE,16643,Tier 5
6000,Tier 1,Tier 1,EFCW,Tier 5,Tier 5,86.67,3.67,27.29,13,4,Tier 5,FALSE,6000,Tier 5
14248,NIL,Tier 3,The Puzzle Guzzle,Nil,Tier 5,,3.62,115.61,4,1,Nil,FALSE,14248,Nil
18692,NIL,NIL,Ethereal Essence,Nil,Nil,,3.54,3.54,5,1,Nil,FALSE,18692,Nil
17730,NIL,NIL,Purpose Bakery,Nil,Nil,,3.5,3.5,3,1,Nil,FALSE,17730,Nil
18487,NIL,NIL,The Mrs Sunderland Music Festival,Nil,Nil,,3.5,3.5,3,1,Nil,FALSE,18487,Nil
17030,Tier 1,NIL,ANTONIA KLEOPA,Tier 5,Nil,97.18,3.5,3.5,11,1,Tier 5,FALSE,17030,Tier 5
10053,Tier 2,Tier 3,Morpeth School,Tier 5,Free,92.69,3.46,3.46,91,3,Tier 5,FALSE,10053,Tier 5
13457,NIL,NIL,Sarah Moody,Nil,Nil,,3.44,4.94,5,2,Nil,FALSE,13457,Nil
11445,NIL,NIL,Arty Pants,Nil,Nil,,3.42,20.83,2,2,Nil,FALSE,11445,Nil
4,Tier 3,Tier 3,Trybooking Marketing and Sales,Tier 5,Tier 5,81.81,3.42,41.74,166,13,Tier 4,TRUE,4,Tier 5
19041,Tier 2,NIL,Stiwdio 37,Tier 5,Nil,97.27,3.38,3.38,58,1,Tier 5,FALSE,19041,Tier 5
2959,Tier 4,Tier 3,Return to Work  Animal Sponsorship  Items for Sale,Tier 5,Free,90.39,3.38,3.38,514,5,Tier 3,TRUE,2959,Tier 5
19242,Tier 2,NIL,1st Overslade Guides &amp; Rangers,Tier 5,Nil,97.31,3.33,3.33,61,1,Tier 5,FALSE,19242,Tier 5
8115,NIL,Tier 1,Nicky Hossack,Nil,Tier 5,,3.29,20.83,2,2,Nil,FALSE,8115,Nil
16434,Tier 1,NIL,Lancaster Park WI,Tier 5,Nil,97.34,3.29,3.29,11,1,Tier 5,FALSE,16434,Tier 5
18066,NIL,NIL,Borders Additional Needs Group SCIO,Nil,Nil,,3.25,3.25,6,1,Nil,FALSE,18066,Nil
19445,NIL,NIL,Blood on the Clocktower Chelmsford,Nil,Nil,,3.25,3.25,6,1,Nil,FALSE,19445,Nil
19992,NIL,NIL,Miss Jacqueline Robinson,Nil,Nil,,3.25,3.25,6,1,Nil,FALSE,19992,Nil
20063,NIL,NIL,Arianne Rebekah Yoga,Nil,Nil,,3.25,3.25,6,1,Nil,FALSE,20063,Nil
4127,NIL,NIL,Members who lunch (test),Nil,Nil,,3.25,5.21,6,2,Nil,FALSE,4127,Nil
8221,NIL,NIL,Mistress Victoria dolly,Nil,Nil,,3.25,167.08,6,3,Nil,FALSE,8221,Nil
8938,NIL,NIL,The Vault,Nil,Nil,,3.25,11.17,6,2,Nil,FALSE,8938,Nil
18347,Tier 2,NIL,West End Project,Tier 5,Nil,94.83,3.25,3.25,43,2,Tier 5,FALSE,18347,Tier 5
13520,NIL,Tier 2,Mostly Music Events,Nil,Tier 5,,3.21,26.25,7,1,Nil,FALSE,13520,Nil
15931,NIL,NIL,Lodela Hidalgo,Nil,Nil,,3.17,3.17,2,1,Nil,FALSE,15931,Nil
10381,NIL,NIL,MindSpark CIC,Nil,Nil,,3.12,45.46,5,3,Nil,FALSE,10381,Nil
14221,NIL,Tier 2,Harrogate Neighbours,Nil,Tier 5,,3.12,23.63,3,1,Nil,FALSE,14221,Nil
14266,NIL,Tier 3,The Cardinal Wiseman PTA,Nil,Tier 5,,3.12,109,0,2,Nil,FALSE,14266,Nil
15416,NIL,NIL,Sales Geek East Lancashire,Nil,Nil,,3.12,3.12,5,1,Nil,FALSE,15416,Nil
16636,NIL,NIL,Coachieve coaching services   Rosemary Haynes,Nil,Nil,,3.12,3.12,3,2,Nil,FALSE,16636,Nil
10038,Tier 2,Tier 2,Bratton History Association,Tier 5,Tier 5,84.88,3.12,50.83,13,3,Tier 5,FALSE,10038,Tier 5
13534,Tier 1,Tier 2,Sales Geek Glasgow East,Tier 5,Tier 5,96.76,3.12,7.5,18,1,Tier 5,FALSE,13534,Tier 5
15682,Tier 2,NIL,Friends of St Anne&#39;s church,Tier 5,Nil,97.44,3.12,3.12,85,1,Tier 5,FALSE,15682,Tier 5
18577,Tier 1,NIL,Wellbeing Way,Tier 5,Nil,94.89,3.12,3.12,26,2,Tier 5,FALSE,18577,Tier 5
5833,Tier 3,Tier 4,Matterley Estate,Tier 5,Tier 5,91.44,3.12,3.83,377,4,Tier 4,TRUE,5833,Tier 5
19681,NIL,NIL,SGS Peeblesshire,Nil,Nil,,3.08,3.08,7,1,Nil,FALSE,19681,Nil
15276,Tier 2,NIL,4 Queens,Tier 5,Nil,97.5,3.08,3.08,55,1,Tier 5,FALSE,15276,Tier 5
14431,NIL,NIL,Kincaidston community  centre,Nil,Nil,,3,6.75,4,1,Nil,FALSE,14431,Nil
16968,NIL,NIL,Adelle Selkie Art,Nil,Nil,,3,3,4,1,Nil,FALSE,16968,Nil
14005,NIL,Tier 1,The Confident You by Drama Jo,Nil,Tier 5,,2.9,17.61,3,1,Nil,FALSE,14005,Nil
11578,Tier 2,Tier 3,YAB NW Yorkshire,Tier 5,Tier 5,92.69,2.88,5.27,61,3,Tier 5,FALSE,11578,Tier 5
13119,Tier 1,NIL,Sophie Paluch,Tier 5,Nil,95,2.88,2.88,15,2,Tier 5,FALSE,13119,Tier 5
1559,NIL,Tier 2,Kentdale Scouts Watersports,Nil,Tier 5,,2.83,194.77,5,7,Nil,FALSE,1559,Nil
19276,NIL,NIL,Becoming TreeWise,Nil,Nil,,2.83,2.83,6,1,Nil,FALSE,19276,Nil
19213,Tier 1,NIL,Selena Mara Music,Tier 5,Nil,97.58,2.79,2.79,24,1,Tier 5,FALSE,19213,Tier 5
15452,NIL,NIL,Abertillery Orpheus Male Choir,Nil,Nil,,2.75,2.75,6,1,Nil,FALSE,15452,Nil
19612,NIL,NIL,X-Press Legal Services (Bolton & Lancashire),Nil,Nil,,2.75,2.75,2,1,Nil,FALSE,19612,Nil
16648,Tier 1,NIL,YAB Greater Manchester,Tier 5,Nil,95.06,2.75,2.75,37,2,Tier 5,FALSE,16648,Tier 5
15288,NIL,NIL,Debbie Rimmer,Nil,Nil,,2.71,2.71,5,1,Nil,FALSE,15288,Nil
19195,NIL,NIL,Herne Bay Away,Nil,Nil,,2.71,2.71,5,1,Nil,FALSE,19195,Nil
19833,NIL,NIL,OttoVoce,Nil,Nil,,2.71,2.71,5,1,Nil,FALSE,19833,Nil
19760,Tier 1,NIL,Ivy,Tier 5,Nil,97.63,2.71,2.71,13,1,Tier 5,FALSE,19760,Tier 5
13366,NIL,Tier 1,Alexandra Saffer,Nil,Tier 5,,2.67,10,8,2,Nil,FALSE,13366,Nil
19389,NIL,NIL,C-section Coffee Club,Nil,Nil,,2.67,2.67,9,1,Nil,FALSE,19389,Nil
16869,NIL,NIL,SSAFA West Midlands North,Nil,Nil,,2.63,2.63,1,2,Nil,FALSE,16869,Nil
17121,NIL,NIL,LMC Training Solutions,Nil,Nil,,2.63,2.63,1,1,Nil,FALSE,17121,Nil
20077,NIL,NIL,The Physio Doula,Nil,Nil,,2.63,2.63,7,1,Nil,FALSE,20077,Nil
9563,Tier 1,Tier 2,RSC Central Yorkshire local section,Tier 5,Tier 5,91.99,2.63,19,14,2,Tier 5,FALSE,9563,Tier 5
14532,NIL,Tier 1,Honey Hill Tearooms,Nil,Tier 5,,2.5,13.12,0,1,Nil,FALSE,14532,Nil
16046,NIL,NIL,Igor Entertainer,Nil,Nil,,2.5,2.5,4,1,Nil,FALSE,16046,Nil
19534,NIL,NIL,Hollingbury Table Tennis Club,Nil,Nil,,2.5,2.5,4,1,Nil,FALSE,19534,Nil
19675,NIL,NIL,Kat&#39;s Print Shop,Nil,Nil,,2.5,2.5,6,1,Nil,FALSE,19675,Nil
5645,NIL,NIL,Squash Event Organising Corporation,Nil,Nil,,2.5,2.5,6,1,Nil,FALSE,5645,Nil
5823,NIL,Tier 3,Rossall School,Nil,Tier 4,,2.5,266.25,4,4,Nil,FALSE,5823,Nil
13955,Tier 3,Tier 3,Garjana UK,Tier 5,Free,95.14,2.5,2.5,298,2,Tier 4,TRUE,13955,Tier 5
13684,NIL,NIL,Bay Search and Rescue,Nil,Nil,,2.46,2.46,0,2,Nil,FALSE,13684,Nil
16784,NIL,NIL,Nylah Gigi&#39;s Memorial Tournament,Nil,Nil,,2.42,2.42,6,1,Nil,FALSE,16784,Nil
18975,NIL,NIL,Reflections Tarot with Nicola,Nil,Nil,,2.42,2.42,1,1,Nil,FALSE,18975,Nil
17187,NIL,NIL,Social Prosper,Nil,Nil,,2.33,2.33,7,1,Nil,FALSE,17187,Nil
18262,NIL,NIL,Awesome Chat,Nil,Nil,,2.33,2.33,7,1,Nil,FALSE,18262,Nil
18341,NIL,NIL,TEKK-MOUTH,Nil,Nil,,2.33,2.33,4,2,Nil,FALSE,18341,Nil
19387,NIL,NIL,CERI MASON,Nil,Nil,,2.33,2.33,7,1,Nil,FALSE,19387,Nil
19702,NIL,NIL,Bournemouth Positive Living Group,Nil,Nil,,2.33,2.33,7,1,Nil,FALSE,19702,Nil
5687,NIL,Tier 2,North West Community Stars FC,Nil,Tier 5,,2.33,105.13,7,3,Nil,FALSE,5687,Nil
4089,NIL,Tier 1,RHSA Merchandise,Nil,Tier 5,,2.32,34.97,5,4,Nil,FALSE,4089,Nil
15614,NIL,NIL,THE SPOT FOR TOTS,Nil,Nil,,2.29,2.29,8,1,Nil,FALSE,15614,Nil
18828,NIL,NIL,Autism Workshops,Nil,Nil,,2.27,2.27,4,1,Nil,FALSE,18828,Nil
5028,NIL,Tier 2,BIRMINGHAM SPEEDWAY Season Passes 2024,Nil,Tier 5,,2.25,87.25,6,5,Nil,FALSE,5028,Nil
14329,NIL,NIL,J. Mazzone,Nil,Nil,,2.17,2.17,4,1,Nil,FALSE,14329,Nil
19071,NIL,NIL,Heart Healer,Nil,Nil,,2.17,2.17,4,1,Nil,FALSE,19071,Nil
20192,NIL,NIL,Sourdown Farm,Nil,Nil,,2.17,2.17,4,1,Nil,FALSE,20192,Nil
17349,Tier 1,NIL,The Geordieland Experience,Tier 5,Nil,95.16,2.12,2.12,21,2,Tier 5,FALSE,17349,Tier 5
6059,NIL,NIL,JHampshire,Nil,Nil,,2.08,59.08,3,5,Nil,FALSE,6059,Nil
19029,Tier 1,NIL,Sheffield Trans Film Club,Tier 5,Nil,97.73,2.08,2.08,18,1,Tier 5,FALSE,19029,Tier 5
11164,NIL,Tier 1,Lee Dancy,Nil,Tier 5,,2,15.5,6,2,Nil,FALSE,11164,Nil
14679,NIL,Tier 1,MREvents,Nil,Tier 5,,2,19.96,2,1,Nil,FALSE,14679,Nil
20008,NIL,NIL,Top Women,Nil,Nil,,2,2,1,1,Nil,FALSE,20008,Nil
19287,Tier 1,NIL,Fressingfield Sports &amp; Social,Tier 5,Nil,97.76,2,2,11,1,Tier 5,FALSE,19287,Tier 5
10566,NIL,Tier 3,Bolton Priory Concert Series,Nil,Tier 4,,1.92,221.08,2,2,Nil,FALSE,10566,Nil
12298,NIL,NIL,Nicole Bartos,Nil,Nil,,1.92,1.92,2,1,Nil,FALSE,12298,Nil
16180,NIL,NIL,Playwriter,Nil,Nil,,1.88,1.88,5,1,Nil,FALSE,16180,Nil
16454,NIL,NIL,Sales Geek Glasgow West,Nil,Nil,,1.88,1.88,3,1,Nil,FALSE,16454,Nil
17715,NIL,NIL,Vocals With Eve,Nil,Nil,,1.88,1.88,3,1,Nil,FALSE,17715,Nil
19501,NIL,NIL,Mini Memories,Nil,Nil,,1.88,1.88,3,1,Nil,FALSE,19501,Nil
19854,NIL,NIL,Castle Hill High School,Nil,Nil,,1.88,1.88,3,1,Nil,FALSE,19854,Nil
20059,NIL,NIL,York House Hotel,Nil,Nil,,1.88,1.88,3,1,Nil,FALSE,20059,Nil
11449,NIL,Tier 2,La Piece,Nil,Tier 5,,1.79,23.17,6,3,Nil,FALSE,11449,Nil
16495,NIL,NIL,Friends of Kent College Canterbury,Nil,Nil,,1.79,1.79,1,1,Nil,FALSE,16495,Nil
12292,Tier 2,Tier 3,Friends of Hillfields Library,Tier 5,Free,95.25,1.79,1.79,45,2,Tier 5,FALSE,12292,Tier 5
14247,NIL,Tier 2,IBIS Fundraising,Nil,Tier 5,,1.67,21.29,2,1,Nil,FALSE,14247,Nil
19867,NIL,NIL,Amnesty Monmouthshire,Nil,Nil,,1.67,1.67,5,1,Nil,FALSE,19867,Nil
10741,NIL,NIL,Strata Brass,Nil,Nil,,1.63,7.58,3,2,Nil,FALSE,10741,Nil
13388,NIL,Tier 1,Toni Taylor-Munn: Meeting Minds,Nil,Tier 5,,1.63,20.04,2,2,Nil,FALSE,13388,Nil
16858,NIL,NIL,Adisa Extrawdinaire,Nil,Nil,,1.63,1.63,3,1,Nil,FALSE,16858,Nil
15653,Tier 2,NIL,Carnatic Vocal Academy,Tier 5,Nil,97.83,1.63,1.63,86,1,Tier 5,FALSE,15653,Tier 5
19637,NIL,NIL,Chinese Original Scents Workshop,Nil,Nil,,1.55,1.55,8,1,Nil,FALSE,19637,Nil
16313,NIL,NIL,Whirlwind Sports Community Interest Company,Nil,Nil,,1.5,1.5,2,1,Nil,FALSE,16313,Nil
19635,NIL,NIL,Ben Williams,Nil,Nil,,1.5,1.5,2,1,Nil,FALSE,19635,Nil
19964,NIL,NIL,JK Performance,Nil,Nil,,1.5,1.5,2,1,Nil,FALSE,19964,Nil
19987,NIL,NIL,Grace Devine,Nil,Nil,,1.5,1.5,2,1,Nil,FALSE,19987,Nil
20160,NIL,NIL,CazHProductions,Nil,Nil,,1.5,1.5,2,1,Nil,FALSE,20160,Nil
7468,NIL,NIL,Guilden Morden PTA,Nil,Nil,,1.5,46,0,3,Nil,FALSE,7468,Nil
19548,Tier 1,NIL,Friends of the Storey Gardens,Tier 5,Nil,97.88,1.5,1.5,22,1,Tier 5,FALSE,19548,Tier 5
5197,Tier 3,Tier 3,Barnhill Community High School Music Department,Tier 5,Tier 5,89.48,1.5,11.08,209,5,Tier 4,TRUE,5197,Tier 5
5563,Tier 1,Tier 1,John Baker,Tier 5,Free,91,1.5,1.5,37,5,Tier 5,FALSE,5563,Tier 5
13855,Tier 1,Tier 1,East NSPCC,Tier 5,Free,97.93,1.46,1.46,32,1,Tier 5,FALSE,13855,Tier 5
10896,NIL,Tier 1,Liss Athletic FC,Nil,Tier 5,,1.42,22.88,3,2,Nil,FALSE,10896,Nil
19638,NIL,NIL,Stroud Symphony Orchestra,Nil,Nil,,1.42,1.42,2,1,Nil,FALSE,19638,Nil
19835,NIL,NIL,Buxton Garden Trail Community Group,Nil,Nil,,1.42,1.42,6,1,Nil,FALSE,19835,Nil
18163,NIL,NIL,SEANWILLISPRINTS,Nil,Nil,,1.37,1.37,1,1,Nil,FALSE,18163,Nil
19647,NIL,NIL,Laura Chatterton,Nil,Nil,,1.37,1.37,1,1,Nil,FALSE,19647,Nil
843,NIL,NIL,TryBooking School Listing Demo,Nil,Nil,,1.37,2.23,8,6,Nil,FALSE,843,Nil
14343,Tier 2,Tier 2,YAB Calderdale,Tier 5,Free,95.42,1.37,1.37,60,2,Tier 5,FALSE,14343,Tier 5
8828,Tier 2,Tier 2,YAB Lancaster,Tier 5,Tier 5,91.76,1.37,4.12,39,4,Tier 5,FALSE,8828,Tier 5
14640,NIL,NIL,Cumbria Clothing Collective,Nil,Nil,,1.33,4.33,3,1,Nil,FALSE,14640,Nil
17371,NIL,NIL,Appleton Players,Nil,Nil,,1.33,1.33,4,1,Nil,FALSE,17371,Nil
19362,NIL,NIL,1 Compass,Nil,Nil,,1.33,1.33,1,1,Nil,FALSE,19362,Nil
20194,NIL,NIL,HSE Advice UK,Nil,Nil,,1.33,1.33,4,1,Nil,FALSE,20194,Nil
20049,NIL,NIL,Rhapsody Chorus,Nil,Nil,,1.32,1.32,3,1,Nil,FALSE,20049,Nil
17159,NIL,NIL,ADLER FC,Nil,Nil,,1.29,1.29,1,1,Nil,FALSE,17159,Nil
15563,NIL,NIL,Windermere School Development,Nil,Nil,,1.25,1.25,1,1,Nil,FALSE,15563,Nil
17022,NIL,NIL,Oswestry Rheumatology Association,Nil,Nil,,1.25,1.25,2,1,Nil,FALSE,17022,Nil
3782,NIL,Tier 3,International Arts Centre Ltd,Nil,Tier 5,,1.25,280,0,5,Nil,FALSE,3782,Nil
16564,Tier 2,NIL,Friends of St Annes,Tier 5,Nil,95.47,1.25,1.25,60,2,Tier 5,FALSE,16564,Tier 5
19744,Tier 2,NIL,Barnes FC,Tier 5,Nil,98.02,1.25,1.25,54,1,Tier 5,FALSE,19744,Tier 5
15291,NIL,NIL,The Hive Crafts,Nil,Nil,,1.21,1.21,2,1,Nil,FALSE,15291,Nil
12919,Tier 1,Tier 1,Hive Huddersfield CIC,Tier 5,Tier 5,94.27,1.21,9.58,12,2,Tier 5,FALSE,12919,Tier 5
15640,NIL,NIL,Simply Be,Nil,Nil,,1.17,1.17,1,1,Nil,FALSE,15640,Nil
288,NIL,Tier 3,Equine Behaviour Courses,Nil,Tier 5,,1.17,600,1,10,Nil,FALSE,288,Nil
18909,NIL,NIL,Kailzie Gardens,Nil,Nil,,1.15,1.15,5,1,Nil,FALSE,18909,Nil
8778,NIL,Tier 2,Yorkshire Pug Welfare and our furry friends,Nil,Tier 5,,1.15,43.57,9,3,Nil,FALSE,8778,Nil
10697,NIL,Tier 3,Nomadic Pastry,Nil,Tier 4,,1.13,173.71,0,2,Nil,FALSE,10697,Nil
17590,NIL,NIL,Edwinstree Theatre Productions,Nil,Nil,,1.13,1.13,4,1,Nil,FALSE,17590,Nil
19014,NIL,NIL,Hagstone Arts,Nil,Nil,,1.13,1.13,3,1,Nil,FALSE,19014,Nil
20098,NIL,NIL,Beth Lilley-Draper,Nil,Nil,,1.13,1.13,4,1,Nil,FALSE,20098,Nil
14070,Tier 4,Tier 4,Rugby School,Tier 5,Free,95.54,1.13,1.13,801,2,Tier 3,TRUE,14070,Tier 5
5900,Tier 1,Tier 1,Iskcon Lancaster,Tier 5,Tier 5,90.67,1.13,5.33,24,5,Tier 5,FALSE,5900,Tier 5
11668,NIL,Tier 2,East Bridgford Open Gardens,Nil,Tier 5,,1.09,15.38,4,2,Nil,FALSE,11668,Nil
17295,NIL,NIL,The Meadow Barns Centre 4 Climate Hope,Nil,Nil,,1.08,1.08,7,2,Nil,FALSE,17295,Nil
9809,NIL,NIL,Elizabethan Hall (seca),Nil,Nil,,1.08,1.83,2,3,Nil,FALSE,9809,Nil
14798,NIL,NIL,Beacon of Light,Nil,Nil,,1.05,3.15,7,1,Nil,FALSE,14798,Nil
15098,NIL,NIL,SJH Therapies,Nil,Nil,,1,1,1,1,Nil,FALSE,15098,Nil
16796,NIL,NIL,Jumping Generations,Nil,Nil,,1,1,3,1,Nil,FALSE,16796,Nil
5295,NIL,NIL,Wigan Pier Promotions Ltd,Nil,Nil,,1,115.94,0,2,Nil,FALSE,5295,Nil
6527,NIL,Tier 3,New Friends of Ashville,Nil,Tier 5,,1,440.87,6,4,Nil,FALSE,6527,Nil
19642,NIL,NIL,Emerging Fern,Nil,Nil,,0.96,0.96,1,1,Nil,FALSE,19642,Nil
19408,NIL,NIL,Sue Wilson,Nil,Nil,,0.92,0.92,2,1,Nil,FALSE,19408,Nil
20104,NIL,NIL,Bubwith Leisure &amp; Sports Centre,Nil,Nil,,0.92,0.92,2,1,Nil,FALSE,20104,Nil
14354,NIL,Tier 1,Red Rose Radio,Nil,Tier 5,,0.87,7.54,0,1,Nil,FALSE,14354,Nil
20040,NIL,NIL,Connection First,Nil,Nil,,0.83,0.83,2,1,Nil,FALSE,20040,Nil
12539,Tier 1,NIL,Ready Aim Succeed Coaching,Tier 5,Nil,95.61,0.83,0.83,13,2,Tier 5,FALSE,12539,Tier 5
14035,Tier 3,Tier 3,Reform UK,Tier 5,Free,95.61,0.83,0.83,170,2,Tier 4,TRUE,14035,Tier 5
19364,Tier 1,NIL,St Peter&#39;s Church  Sompting,Tier 5,Nil,98.15,0.83,0.83,19,1,Tier 5,FALSE,19364,Tier 5
1996,Tier 3,Tier 3,St Michael and All Angels Church,Tier 5,Tier 5,79.65,0.83,72.74,146,7,Tier 4,TRUE,1996,Tier 5
17031,Tier 1,NIL,Central Association of Agricultural Valuers,Tier 5,Nil,95.68,0.79,0.79,13,2,Tier 5,FALSE,17031,Tier 5
12006,NIL,NIL,Sunshine Festival,Nil,Nil,,0.75,2,6,2,Nil,FALSE,12006,Nil
15237,NIL,NIL,Off the Scale UK,Nil,Nil,,0.75,0.75,1,1,Nil,FALSE,15237,Nil
17208,NIL,NIL,NHNN Therapy and Rehab,Nil,Nil,,0.75,0.75,1,1,Nil,FALSE,17208,Nil
19911,NIL,NIL,Lara,Nil,Nil,,0.75,0.75,1,1,Nil,FALSE,19911,Nil
5406,NIL,NIL,Woodlands Farm Holbrook,Nil,Nil,,0.75,142,3,3,Nil,FALSE,5406,Nil
6184,NIL,Tier 2,Warminster Action Group,Nil,Tier 5,,0.75,112.67,4,4,Nil,FALSE,6184,Nil
19865,NIL,NIL,Paddy&#39;s Events,Nil,Nil,,0.67,0.67,2,1,Nil,FALSE,19865,Nil
19808,NIL,NIL,Sound Therapy By Susan Cain,Nil,Nil,,0.65,0.65,1,1,Nil,FALSE,19808,Nil
